TransactionID,CustomerID,Date,ProductID,Price_x,Qty,TotalAmount,StoreID,Age,Gender,Marital Status,Income,Product Name,Price_y,StoreName,GroupStore,Type,Latitude,Longitude,Cluster
TR29564,252,2022-02-22,P10,15000,1,15000,14,18,1,Single,0.0,Cheese Stick,15000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR46326,165,2022-02-22,P9,10000,7,70000,12,44,1,Married,14.58,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR50463,402,2022-02-22,P4,12000,3,36000,14,51,0,Married,17.65,Potato Chip,12000,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR62611,20,2022-02-22,P7,9400,2,18800,6,43,0,Married,18.91,Coffee Candy,9400,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR74694,143,2022-02-22,P4,12000,3,36000,10,25,1,Single,2.87,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR86914,190,2022-02-22,P7,9400,4,37600,7,34,1,Married,8.85,Coffee Candy,9400,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR87911,428,2022-02-22,P2,3200,5,16000,12,60,1,Married,4.49,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR93693,55,2022-02-22,P2,3200,7,22400,3,34,1,Married,8.44,Ginger Candy ,3200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR96631,383,2022-02-22,P3,7500,2,15000,14,39,0,Married,3.27,Crackers,7500,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR99067,254,2022-02-22,P2,3200,5,16000,4,58,0,Single,6.05,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR10495,424,2022-02-23,P8,16000,1,16000,13,38,0,Married,10.06,Oat,16000,Buana,Buana,General Trade,1.26916,116.825264,2
TR16968,175,2022-02-23,P8,16000,3,48000,5,60,0,Married,9.7,Oat,16000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR21266,13,2022-02-23,P8,16000,1,16000,10,23,0,Single,2.03,Oat,16000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR3053,85,2022-02-23,P5,4200,5,21000,8,59,1,Married,7.89,Thai Tea,4200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR40083,288,2022-02-23,P1,8800,9,79200,4,22,0,Single,0.0,Choco Bar,8800,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR42844,362,2022-02-23,P4,12000,3,36000,13,25,0,Single,7.47,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,0
TR45473,352,2022-02-23,P5,4200,5,21000,13,69,0,Single,6.15,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR47197,272,2022-02-23,P10,15000,5,75000,2,60,0,Married,4.05,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR54475,1,2022-02-23,P8,16000,1,16000,9,55,1,Married,5.12,Oat,16000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR57090,263,2022-02-23,P1,8800,4,35200,11,40,1,Married,10.21,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR57803,184,2022-02-23,P5,4200,5,21000,5,33,0,Single,13.93,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR64418,417,2022-02-23,P9,10000,1,10000,14,47,1,Married,12.75,Yoghurt,10000,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR81816,120,2022-02-23,P1,8800,10,88000,8,30,0,Married,2.48,Choco Bar,8800,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR81902,225,2022-02-23,P5,4200,3,12600,13,59,1,Married,10.59,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR89181,29,2022-02-23,P5,4200,5,21000,9,59,1,Married,10.5,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR93840,141,2022-02-23,P6,18000,2,36000,13,65,1,Married,9.94,Cashew,18000,Buana,Buana,General Trade,1.26916,116.825264,1
TR95226,388,2022-02-23,P7,9400,3,28200,3,44,1,Married,16.12,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR99519,197,2022-02-23,P1,8800,9,79200,7,51,0,Married,13.33,Choco Bar,8800,Buana Indah,Buana,General Trade,3.316694,114.590111,1
TR17924,316,2022-02-24,P4,12000,4,48000,7,45,0,Married,9.49,Potato Chip,12000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR22442,392,2022-02-24,P7,9400,5,47000,11,45,0,Married,19.68,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR34575,444,2022-02-24,P6,18000,1,18000,9,53,0,Married,15.31,Cashew,18000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR41753,174,2022-02-24,P9,10000,4,40000,9,45,1,Married,17.34,Yoghurt,10000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR53342,120,2022-02-24,P4,12000,1,12000,2,30,0,Married,2.48,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR54176,13,2022-02-24,P9,10000,1,10000,12,23,0,Single,2.03,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR5763,415,2022-02-24,P7,9400,5,47000,5,44,0,Married,18.57,Coffee Candy,9400,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR62292,361,2022-02-24,P5,4200,2,8400,6,26,1,Single,0.06,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR87161,55,2022-02-24,P2,3200,3,9600,2,34,1,Married,8.44,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR91689,398,2022-02-24,P5,4200,5,21000,13,33,0,Married,7.44,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,2
TR98979,260,2022-02-24,P6,18000,2,36000,1,33,0,Single,6.65,Cashew,18000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR17732,43,2022-02-25,P2,3200,6,19200,6,53,0,Married,16.64,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR23439,53,2022-02-25,P6,18000,1,18000,3,32,0,Married,7.36,Cashew,18000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR33521,281,2022-02-25,P5,4200,4,16800,5,35,0,Married,3.03,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR37598,67,2022-02-25,P3,7500,5,37500,4,19,0,Single,0.0,Crackers,7500,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR5583,240,2022-02-25,P5,4200,4,16800,3,22,1,Single,3.33,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR59484,15,2022-02-25,P2,3200,5,16000,8,30,0,Married,4.52,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,0
TR67161,133,2022-02-25,P9,10000,2,20000,13,47,1,Married,20.81,Yoghurt,10000,Buana,Buana,General Trade,1.26916,116.825264,1
TR82243,283,2022-02-25,P2,3200,7,22400,13,19,1,Single,0.0,Ginger Candy ,3200,Buana,Buana,General Trade,1.26916,116.825264,0
TR94290,223,2022-02-25,P1,8800,2,17600,10,62,1,Single,5.35,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR13291,106,2022-02-26,P3,7500,5,37500,11,24,0,Single,6.79,Crackers,7500,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR13728,27,2022-02-26,P8,16000,3,48000,14,43,0,Married,17.42,Oat,16000,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR16793,174,2022-02-26,P2,3200,7,22400,4,45,1,Married,17.34,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR234,167,2022-02-26,P7,9400,6,56400,14,28,1,Married,2.91,Coffee Candy,9400,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR27027,347,2022-02-26,P10,15000,1,15000,1,26,1,Single,3.69,Cheese Stick,15000,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR27596,206,2022-02-26,P10,15000,4,60000,8,68,0,Married,8.3,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR30095,272,2022-02-26,P4,12000,1,12000,9,60,0,Married,4.05,Potato Chip,12000,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR32741,303,2022-02-26,P7,9400,2,18800,13,45,0,Married,10.34,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,2
TR40850,313,2022-02-26,P1,8800,4,35200,13,46,0,Married,15.39,Choco Bar,8800,Buana,Buana,General Trade,1.26916,116.825264,1
TR5720,108,2022-02-26,P7,9400,5,47000,4,25,0,Single,6.87,Coffee Candy,9400,Gita Ginara,Gita,General Trade,6.966667,110.416664,0
TR5904,57,2022-02-26,P10,15000,5,75000,4,33,1,Married,6.5,Cheese Stick,15000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR59734,20,2022-02-26,P3,7500,3,22500,13,43,0,Married,18.91,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,2
TR65685,68,2022-02-26,P1,8800,10,88000,11,48,1,Married,17.42,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR70082,8,2022-02-26,P8,16000,3,48000,10,37,1,Married,5.49,Oat,16000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR70286,113,2022-02-26,P5,4200,4,16800,9,57,0,Married,71.3,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR71762,349,2022-02-26,P3,7500,6,45000,4,37,0,Married,5.96,Crackers,7500,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR78268,189,2022-02-26,P1,8800,8,70400,5,59,1,Single,5.15,Choco Bar,8800,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR79559,124,2022-02-26,P5,4200,4,16800,6,28,0,Single,5.12,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR86888,72,2022-02-26,P9,10000,2,20000,11,26,0,Single,1.81,Yoghurt,10000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR90790,395,2022-02-26,P9,10000,2,20000,3,28,0,Married,3.39,Yoghurt,10000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR91278,321,2022-02-26,P7,9400,6,56400,5,45,0,Married,8.03,Coffee Candy,9400,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR22980,396,2022-02-27,P2,3200,6,19200,2,36,1,Married,9.18,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR26560,310,2022-02-27,P1,8800,5,44000,9,23,0,Married,4.17,Choco Bar,8800,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR26577,435,2022-02-27,P3,7500,5,37500,12,29,1,Married,3.61,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR39096,186,2022-02-27,P5,4200,4,16800,4,34,1,Married,4.02,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR3951,172,2022-02-27,P6,18000,3,54000,8,57,1,Married,8.96,Cashew,18000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR49863,221,2022-02-27,P2,3200,6,19200,12,23,1,Single,7.5,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR53040,2,2022-02-27,P5,4200,4,16800,3,60,1,Married,6.23,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR54890,364,2022-02-27,P10,15000,4,60000,12,27,1,Married,3.41,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR62409,103,2022-02-27,P2,3200,3,9600,1,31,1,Single,4.01,Ginger Candy ,3200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR6960,13,2022-02-27,P1,8800,5,44000,5,23,0,Single,2.03,Choco Bar,8800,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR79552,65,2022-02-27,P2,3200,6,19200,9,38,0,Married,4.36,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR80868,120,2022-02-27,P8,16000,1,16000,7,30,0,Married,2.48,Oat,16000,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR84031,175,2022-02-27,P7,9400,5,47000,3,60,0,Married,9.7,Coffee Candy,9400,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR90717,282,2022-02-27,P10,15000,4,60000,10,55,0,Married,11.38,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR93245,326,2022-02-27,P6,18000,4,72000,5,24,1,Single,2.69,Cashew,18000,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR95309,61,2022-02-27,P9,10000,5,50000,5,40,0,Married,7.0,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR96032,136,2022-02-27,P10,15000,1,15000,2,28,1,Married,2.96,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR97696,355,2022-02-27,P7,9400,5,47000,10,19,1,Single,0.0,Coffee Candy,9400,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR10357,197,2022-02-28,P3,7500,5,37500,3,51,0,Married,13.33,Crackers,7500,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR23843,141,2022-02-28,P10,15000,1,15000,5,65,1,Married,9.94,Cheese Stick,15000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR28498,222,2022-02-28,P8,16000,3,48000,2,45,0,Married,15.03,Oat,16000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR3028,377,2022-02-28,P2,3200,6,19200,9,53,0,Single,10.39,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,3.654703,128.190643,1
TR33274,446,2022-02-28,P4,12000,2,24000,11,57,0,Married,7.81,Potato Chip,12000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR33854,216,2022-02-28,P1,8800,7,61600,1,30,0,Married,4.82,Choco Bar,8800,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR44516,420,2022-02-28,P2,3200,7,22400,11,48,1,Single,6.01,Ginger Candy ,3200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR52498,297,2022-02-28,P2,3200,3,9600,12,41,1,Married,12.13,Ginger Candy ,3200,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR66435,221,2022-02-28,P4,12000,3,36000,14,23,1,Single,7.5,Potato Chip,12000,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR81599,433,2022-02-28,P5,4200,5,21000,4,48,1,Married,11.97,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR84380,112,2022-02-28,P3,7500,3,22500,6,31,1,Married,4.44,Crackers,7500,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR8551,124,2022-02-28,P2,3200,4,12800,9,28,0,Single,5.12,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR96146,108,2022-02-28,P5,4200,5,21000,5,25,0,Single,6.87,Thai Tea,4200,Bonafid,Gita,General Trade,7.250445,112.768845,0
TR9718,92,2022-02-28,P8,16000,2,32000,13,60,0,Married,10.72,Oat,16000,Buana,Buana,General Trade,1.26916,116.825264,1
TR10183,368,2022-03-01,P10,15000,1,15000,2,44,0,Married,16.13,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR13110,267,2022-03-01,P5,4200,2,8400,11,22,0,Single,0.0,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR13285,244,2022-03-01,P1,8800,3,26400,14,21,1,Single,3.64,Choco Bar,8800,Priangan,Priangan,Modern Trade,5.45,105.26667,0
TR18419,444,2022-03-01,P3,7500,5,37500,13,53,0,Married,15.31,Crackers,7500,Buana,Buana,General Trade,1.26916,116.825264,1
TR22859,445,2022-03-01,P5,4200,2,8400,6,51,0,Married,14.48,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR31256,285,2022-03-01,P5,4200,5,21000,11,20,0,Single,0.0,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR31756,365,2022-03-01,P6,18000,4,72000,6,28,0,Single,6.05,Cashew,18000,Lingga,Lingga,Modern Trade,5.135399,119.42379,0
TR33164,342,2022-03-01,P2,3200,4,12800,4,48,1,Married,13.55,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR37464,213,2022-03-01,P7,9400,2,18800,9,24,1,Single,5.72,Coffee Candy,9400,Lingga,Lingga,Modern Trade,3.654703,128.190643,0
TR38919,179,2022-03-01,P2,3200,5,16000,3,25,1,Single,5.95,Ginger Candy ,3200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,0
TR39596,440,2022-03-01,P1,8800,5,44000,11,40,0,Married,3.47,Choco Bar,8800,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR46900,13,2022-03-01,P7,9400,4,37600,13,23,0,Single,2.03,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,0
TR47958,311,2022-03-01,P1,8800,9,79200,3,61,1,Married,7.64,Choco Bar,8800,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR75077,65,2022-03-01,P4,12000,2,24000,6,38,0,Married,4.36,Potato Chip,12000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR78899,313,2022-03-01,P2,3200,7,22400,2,46,0,Married,15.39,Ginger Candy ,3200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,1
TR87330,236,2022-03-01,P5,4200,2,8400,11,28,0,Married,3.13,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR93040,346,2022-03-01,P3,7500,2,15000,12,62,0,Married,5.08,Crackers,7500,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR93130,2,2022-03-01,P2,3200,5,16000,5,60,1,Married,6.23,Ginger Candy ,3200,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR94809,393,2022-03-01,P1,8800,7,61600,2,22,0,Single,0.0,Choco Bar,8800,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,0
TR10884,300,2022-03-02,P9,10000,1,10000,12,25,1,Single,4.22,Yoghurt,10000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR13266,228,2022-03-02,P4,12000,3,36000,10,46,0,Married,11.31,Potato Chip,12000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR16146,189,2022-03-02,P9,10000,4,40000,5,59,1,Single,5.15,Yoghurt,10000,Bonafid,Gita,General Trade,7.250445,112.768845,1
TR2071,46,2022-03-02,P9,10000,6,60000,6,36,1,Married,8.31,Yoghurt,10000,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR21226,350,2022-03-02,P5,4200,3,12600,10,38,0,Single,7.95,Thai Tea,4200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,2
TR24696,95,2022-03-02,P2,3200,4,12800,8,52,0,Married,17.42,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR27062,263,2022-03-02,P6,18000,3,54000,4,40,1,Married,10.21,Cashew,18000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR3460,431,2022-03-02,P8,16000,2,32000,7,40,1,Married,9.51,Oat,16000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR37234,425,2022-03-02,P5,4200,5,21000,11,58,1,Married,7.22,Thai Tea,4200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,1
TR42008,409,2022-03-02,P9,10000,7,70000,8,47,0,Married,28.23,Yoghurt,10000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,1
TR43969,199,2022-03-02,P6,18000,4,72000,4,41,0,Married,7.9,Cashew,18000,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR56422,212,2022-03-02,P7,9400,3,28200,12,36,0,Married,7.96,Coffee Candy,9400,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,2
TR56774,280,2022-03-02,P2,3200,7,22400,6,60,1,Married,9.57,Ginger Candy ,3200,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR56905,38,2022-03-02,P5,4200,4,16800,3,56,0,Married,14.32,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR58006,365,2022-03-02,P10,15000,3,45000,12,28,0,Single,6.05,Cheese Stick,15000,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,0
TR58489,207,2022-03-02,P2,3200,6,19200,11,35,1,Married,10.54,Ginger Candy ,3200,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR61030,331,2022-03-02,P2,3200,6,19200,10,54,0,Married,16.19,Ginger Candy ,3200,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR63325,325,2022-03-02,P5,4200,4,16800,4,37,0,Single,3.25,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR65502,130,2022-03-02,P2,3200,4,12800,8,40,0,Married,9.73,Ginger Candy ,3200,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR66071,251,2022-03-02,P8,16000,2,32000,14,45,1,Married,3.38,Oat,16000,Priangan,Priangan,Modern Trade,5.45,105.26667,2
TR69836,121,2022-03-02,P4,12000,2,24000,13,26,0,Single,2.93,Potato Chip,12000,Buana,Buana,General Trade,1.26916,116.825264,0
TR7411,100,2022-03-02,P5,4200,4,16800,2,45,1,Married,6.71,Thai Tea,4200,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR75842,199,2022-03-02,P10,15000,5,75000,8,41,0,Married,7.9,Cheese Stick,15000,Sinar Harapan,Harapan Baru,General Trade,5.54829,95.323753,2
TR76754,384,2022-03-02,P1,8800,6,52800,10,59,1,Married,4.42,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR79718,322,2022-03-02,P5,4200,3,12600,9,41,0,Married,20.01,Thai Tea,4200,Lingga,Lingga,Modern Trade,3.654703,128.190643,2
TR7991,229,2022-03-02,P1,8800,5,44000,4,32,0,Married,10.17,Choco Bar,8800,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR82557,18,2022-03-02,P3,7500,2,15000,6,47,0,Married,13.6,Crackers,7500,Lingga,Lingga,Modern Trade,5.135399,119.42379,1
TR83,293,2022-03-02,P5,4200,3,12600,13,54,0,Married,10.4,Thai Tea,4200,Buana,Buana,General Trade,1.26916,116.825264,1
TR94484,217,2022-03-02,P5,4200,2,8400,7,39,1,Single,6.96,Thai Tea,4200,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR97998,346,2022-03-02,P3,7500,1,7500,10,62,0,Married,5.08,Crackers,7500,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR99645,191,2022-03-02,P10,15000,5,75000,7,35,1,Married,8.3,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,2
TR10492,388,2022-03-03,P8,16000,1,16000,3,44,1,Married,16.12,Oat,16000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR11956,83,2022-03-03,P5,4200,3,12600,6,34,1,Married,10.88,Thai Tea,4200,Lingga,Lingga,Modern Trade,5.135399,119.42379,2
TR13638,139,2022-03-03,P5,4200,5,21000,1,38,1,Married,5.17,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
TR14623,421,2022-03-03,P4,12000,5,60000,2,35,0,Married,9.01,Potato Chip,12000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR15464,127,2022-03-03,P6,18000,2,36000,11,27,0,Married,2.07,Cashew,18000,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,0
TR22245,244,2022-03-03,P10,15000,3,45000,7,21,1,Single,3.64,Cheese Stick,15000,Buana Indah,Buana,General Trade,3.316694,114.590111,0
TR33325,254,2022-03-03,P6,18000,4,72000,3,58,0,Single,6.05,Cashew,18000,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR35416,354,2022-03-03,P1,8800,8,70400,12,53,1,Married,16.94,Choco Bar,8800,Prestasi Utama,Prestasi,General Trade,2.990934,104.756554,1
TR48165,263,2022-03-03,P10,15000,3,45000,2,40,1,Married,10.21,Cheese Stick,15000,Prima Kelapa Dua,Prima,Modern Trade,6.914864,107.608238,2
TR48564,59,2022-03-03,P7,9400,3,28200,11,46,1,Married,10.57,Coffee Candy,9400,Sinar Harapan,Prestasi,General Trade,0.533505,101.447403,2
TR58056,27,2022-03-03,P2,3200,3,9600,5,43,0,Married,17.42,Ginger Candy ,3200,Bonafid,Gita,General Trade,7.250445,112.768845,2
TR60144,29,2022-03-03,P7,9400,6,56400,14,59,1,Married,10.5,Coffee Candy,9400,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR60335,259,2022-03-03,P2,3200,3,9600,14,59,1,Married,4.44,Ginger Candy ,3200,Priangan,Priangan,Modern Trade,5.45,105.26667,1
TR61867,165,2022-03-03,P5,4200,4,16800,4,44,1,Married,14.58,Thai Tea,4200,Gita Ginara,Gita,General Trade,6.966667,110.416664,2
TR74302,399,2022-03-03,P5,4200,4,16800,3,52,1,Single,33.77,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,1
TR81667,249,2022-03-03,P2,3200,7,22400,4,47,0,Married,13.34,Ginger Candy ,3200,Gita Ginara,Gita,General Trade,6.966667,110.416664,1
TR81928,389,2022-03-03,P5,4200,2,8400,1,30,1,Married,3.72,Thai Tea,4200,Prima Tendean,Prima,Modern Trade,6.2,106.816666,0
TR83807,172,2022-03-03,P1,8800,2,17600,10,57,1,Married,8.96,Choco Bar,8800,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,1
TR88912,50,2022-03-03,P10,15000,1,15000,10,31,1,Married,6.01,Cheese Stick,15000,Harapan Baru,Harapan Baru,General Trade,3.597031,98.678513,0
TR897,65,2022-03-03,P5,4200,3,12600,3,38,0,Married,4.36,Thai Tea,4200,Prima Kota,Prima,Modern Trade,7.797068,110.370529,2
TR89729,126,2022-03-03,P7,9400,4,37600,13,56,0,Married,15.75,Coffee Candy,9400,Buana,Buana,General Trade,1.26916,116.825264,1
TR91355,170,2022-03-03,P3,7500,5,37500,1,36,0,Married,7.55,Crackers,7500,Prima Tendean,Prima,Modern Trade,6.2,106.816666,2
